lable,Sample ID,Inspection Time of Prestate,Inspection Time of PostState IRI,Pre-State IRI,Post-State IRI,Inspection Post time for Sneff,Sneff ,,,Construction year,Functional inspection year,Structural inspection year,Number of samples,&,,,,,,,,
3,1598,2008,2021,1,2.871153989,2017,2.756984196,2008&2021&2017,,,,,,,,,,,,,,
3,1599,2008,2021,1,2.801384569,2017,2.409218537,2008&2021&2017,,,,,,,,,,,,,,
3,1600,2008,2021,1,1.637285308,2017,2.675606189,2008&2021&2017,,,,,,,,,,,,,,
3,1601,2008,2021,1,1.629449771,2017,3.706939461,2008&2021&2017,,,,,,,,,,,,,,
3,1602,2008,2021,1,1.643258152,2017,2.712855505,2008&2021&2017,,,,,,,,,,,,,,
3,1603,2008,2021,1,1.436529288,2017,3.264349709,2008&2021&2017,,,,,,,,,,,,,,
3,1604,2008,2021,1,1.558225215,2017,3.101722929,2008&2021&2017,,,,,,,,,,,,,,
3,1605,2008,2021,1,3.185634761,2017,3.490033118,2008&2021&2017,,,,,,,,,,,,,,
3,1606,2008,2021,1,3.565488215,2017,3.579020636,2008&2021&2017,,,,,,,,,,,,,,
3,1607,2008,2021,1,1.785830647,2017,2.568393768,2008&2021&2017,,,,,,,,,,,,,,
3,1608,2008,2021,1,1.144095884,2017,3.241757497,2008&2021&2017,,,,,,,,,,,,,,
3,1609,2008,2021,1,1.434827883,2017,2.357403341,2008&2021&2017,,,,,,,,,,,,,,
3,1610,2008,2021,1,1.655872452,2017,3.177281309,2008&2021&2017,,,,,,,,,,,,,,
3,1611,2008,2021,1,1.313275364,2017,2.847508436,2008&2021&2017,,,,,,,,,,,,,,
3,1612,2008,2021,1,0.953706425,2017,2.239670886,2008&2021&2017,,,,,,,,,,,,,,
3,1613,2008,2021,1,1.597762213,2017,2.20749661,2008&2021&2017,,,,,,,,,,,,,,
3,1614,2008,2021,1,2.908955711,2017,2.864008567,2008&2021&2017,,,,,,,,,,,,,,
3,1615,2008,2021,1,2.980666654,2017,2.837296633,2008&2021&2017,,,,,,,,,,,,,,
3,1616,2008,2021,1,2.052959159,2017,2.399187118,2008&2021&2017,,,,,,,,,,,,,,
3,1617,2008,2021,1,1.617023801,2017,2.975883889,2008&2021&2017,,,,,,,,,,,,,,
3,1618,2008,2021,1,1.354503902,2017,2.656986475,2008&2021&2017,,,,,,,,,,,,,,
3,1619,2008,2021,1,1.657515493,2017,3.854148195,2008&2021&2017,,,,,,,,,,,,,,
3,1620,2008,2021,1,1.960432268,2017,2.502090941,2008&2021&2017,,,,,,,,,,,,,,
3,1621,2008,2021,1,2.243482994,2017,2.551767432,2008&2021&2017,,,,,,,,,,,,,,
3,1622,2008,2021,1,4.135330988,2017,2.58061231,2008&2021&2017,,,,,,,,,,,,,,
3,1623,2008,2021,1,12.31385017,2017,2.542935159,2008&2021&2017,,,,,,,,,,,,,,
3,1624,2008,2021,1,18.18466795,2017,2.625905076,2008&2021&2017,,,,,,,,,,,,,,
3,1625,2008,2021,1,16.78499561,2017,3.194928966,2008&2021&2017,,,,,,,,,,,,,,
3,1626,2008,2021,1,10.15060112,2017,3.130919407,2008&2021&2017,,,,,,,,,,,,,,
3,1627,2008,2021,1,4.269150557,2017,2.842964831,2008&2021&2017,,,,,,,,,,,,,,
3,1628,2008,2021,1,3.554349588,2017,3.262140267,2008&2021&2017,,,,,,,,,,,,,,
3,1629,2008,2021,1,2.931699509,2017,2.34918165,2008&2021&2017,,,,,,,,,,,,,,
3,1630,2008,2021,1,2.620196584,2017,2.594951449,2008&2021&2017,,,,,,,,,,,,,,
3,1631,2008,2021,1,2.104394752,2017,2.843488992,2008&2021&2017,,,,,,,,,,,,,,
3,1632,2008,2021,1,1.84170358,2017,2.297439956,2008&2021&2017,,,,,,,,,,,,,,
3,1633,2008,2021,1,1.43372859,2017,2.251997714,2008&2021&2017,,,,,,,,,,,,,,
3,1634,2008,2021,1,1.324262154,2017,2.503968147,2008&2021&2017,,,,,,,,,,,,,,
3,1635,2008,2021,1,1.237411953,2017,3.11172655,2008&2021&2017,,,,,,,,,,,,,,
3,1636,2008,2021,1,1.365641196,2017,3.070718966,2008&2021&2017,,,,,,,,,,,,,,
3,1637,2008,2021,1,1.739820901,2017,3.693778821,2008&2021&2017,,,,,,,,,,,,,,
3,1638,2008,2021,1,2.961311092,2017,3.976747256,2008&2021&2017,,,,,,,,,,,,,,
3,1639,2008,2021,1,2.897856394,2017,3.552250455,2008&2021&2017,,,,,,,,,,,,,,
3,1640,2008,2021,1,1.867616472,2017,1.022078735,2008&2021&2017,,,,,,,,,,,,,,
3,1641,2008,2021,1,1.591972841,2017,2.814513018,2008&2021&2017,,,,,,,,,,,,,,
3,1642,2008,2021,1,1.641153695,2017,1.352467726,2008&2021&2017,,,,,,,,,,,,,,
3,1643,2008,2021,1,1.853878122,2017,2.529112576,2008&2021&2017,,,,,,,,,,,,,,
3,1644,2008,2021,1,1.522422449,2017,5.828748577,2008&2021&2017,,,,,,,,,,,,,,
3,1645,2008,2021,1,1.555785201,2017,4.174671187,2008&2021&2017,,,,,,,,,,,,,,
3,1646,2008,2021,1,1.606909432,2017,2.871583881,2008&2021&2017,,,,,,,,,,,,,,
3,1647,2008,2021,1,1.36068159,2017,3.23776714,2008&2021&2017,,,,,,,,,,,,,,
3,1648,2008,2021,1,1.393387912,2017,2.975792277,2008&2021&2017,,,,,,,,,,,,,,
3,1649,2008,2021,1,2.131909052,2017,2.78997749,2008&2021&2017,,,,,,,,,,,,,,
3,1650,2008,2021,1,2.431970738,2017,3.131768347,2008&2021&2017,,,,,,,,,,,,,,
3,1651,2008,2021,1,2.094932849,2017,3.55622333,2008&2021&2017,,,,,,,,,,,,,,
3,1652,2008,2021,1,2.27203442,2017,3.138269128,2008&2021&2017,,,,,,,,,,,,,,
3,1653,2008,2021,1,2.114895729,2017,3.222916365,2008&2021&2017,,,,,,,,,,,,,,
3,1654,2008,2021,1,1.828278691,2017,4.505642842,2008&2021&2017,,,,,,,,,,,,,,
3,1655,2008,2021,1,1.951969466,2017,2.674557315,2008&2021&2017,,,,,,,,,,,,,,
3,1656,2008,2021,1,3.493626534,2017,4.266424842,2008&2021&2017,,,,,,,,,,,,,,
3,1657,2008,2021,1,3.753452666,2017,2.478659501,2008&2021&2017,,,,,,,,,,,,,,
3,1658,2008,2021,1,2.632335267,2017,3.839229372,2008&2021&2017,,,,,,,,,,,,,,
3,1659,2008,2021,1,3.368098482,2017,2.224694313,2008&2021&2017,,,,,,,,,,,,,,
3,1660,2008,2021,1,2.85480947,2017,4.927713388,2008&2021&2017,,,,,,,,,,,,,,
3,1661,2008,2021,1,1.652984095,2017,3.464424662,2008&2021&2017,,,,,,,,,,,,,,
3,1662,2008,2021,1,1.936886103,2017,3.982013627,2008&2021&2017,,,,,,,,,,,,,,
6,3724,2012,2024,1,4.6,2024,3.83125956,2012&2024&2024,,,,,,,,,,,,,,
6,3725,2012,2024,1,3.729325479,2024,3.789507688,2012&2024&2024,,,,,,,,,,,,,,
6,3726,2012,2024,1,4.3,2024,3.42291809,2012&2024&2024,,,,,,,,,,,,,,
6,3727,2012,2024,1,5.295674521,2024,3.913628693,2012&2024&2024,,,,,,,,,,,,,,
6,3728,2012,2024,1,5.7,2024,3.94518697,2012&2024&2024,,,,,,,,,,,,,,
6,3729,2012,2024,1,4.900476438,2024,4.080489797,2012&2024&2024,,,,,,,,,,,,,,
6,3730,2012,2024,1,3.9,2024,3.114660207,2012&2024&2024,,,,,,,,,,,,,,
6,3731,2012,2024,1,3.827419727,2024,3.953949879,2012&2024&2024,,,,,,,,,,,,,,
6,3732,2012,2024,1,4.7,2024,3.919196577,2012&2024&2024,,,,,,,,,,,,,,
6,3733,2012,2024,1,6.039844654,2024,4.520730608,2012&2024&2024,,,,,,,,,,,,,,
6,3734,2012,2024,1,6.5,2024,3.79461893,2012&2024&2024,,,,,,,,,,,,,,
6,3735,2012,2024,1,5.188201656,2024,3.757338712,2012&2024&2024,,,,,,,,,,,,,,
6,3736,2012,2024,1,3.9,2024,3.439089684,2012&2024&2024,,,,,,,,,,,,,,
6,3737,2012,2024,1,4.307348722,2024,4.187411286,2012&2024&2024,,,,,,,,,,,,,,
6,3738,2012,2024,1,4.9,2024,3.562236148,2012&2024&2024,,,,,,,,,,,,,,
6,3739,2012,2024,1,4.107403458,2024,3.949367045,2012&2024&2024,,,,,,,,,,,,,,
6,3740,2012,2024,1,3.3,2024,4.152825323,2012&2024&2024,,,,,,,,,,,,,,
6,3741,2012,2024,1,3.875537447,2024,3.380998298,2012&2024&2024,,,,,,,,,,,,,,
6,3742,2012,2024,1,4.4,2024,3.936390787,2012&2024&2024,,,,,,,,,,,,,,
6,3743,2012,2024,1,3.640446755,2024,2.483643407,2012&2024&2024,,,,,,,,,,,,,,
6,3744,2012,2024,1,4,2024,2.185173159,2012&2024&2024,,,,,,,,,,,,,,
6,3745,2012,2024,1,7.337675535,2024,3.594342328,2012&2024&2024,,,,,,,,,,,,,,
6,3746,2012,2024,1,9.7,2024,4.462736689,2012&2024&2024,,,,,,,,,,,,,,
6,3747,2012,2024,1,7.446351107,2024,3.386808163,2012&2024&2024,,,,,,,,,,,,,,
6,3748,2012,2024,1,4,2024,3.02449859,2012&2024&2024,,,,,,,,,,,,,,
6,3749,2012,2024,1,3.226920039,2024,2.135740446,2012&2024&2024,,,,,,,,,,,,,,
6,3750,2012,2024,1,3.7,2024,2.586680597,2012&2024&2024,,,,,,,,,,,,,,
6,3751,2012,2024,1,3.358468738,2024,4.064297188,2012&2024&2024,,,,,,,,,,,,,,
6,3752,2012,2024,1,2.9,2024,3.642226196,2012&2024&2024,,,,,,,,,,,,,,
6,3753,2012,2024,1,3.289205009,2024,2.995356055,2012&2024&2024,,,,,,,,,,,,,,
6,3754,2012,2024,1,3.8,2024,3.688990684,2012&2024&2024,,,,,,,,,,,,,,
6,3755,2012,2024,1,3.634711225,2024,1.803979431,2012&2024&2024,,,,,,,,,,,,,,
6,3756,2012,2024,1,3.4,2024,2.118223922,2012&2024&2024,,,,,,,,,,,,,,
6,3757,2012,2024,1,3.771950091,2024,2.618765096,2012&2024&2024,,,,,,,,,,,,,,
6,3758,2012,2024,1,4.3,2024,3.023407646,2012&2024&2024,,,,,,,,,,,,,,
6,3759,2012,2024,1,4.477488411,2024,2.851137322,2012&2024&2024,,,,,,,,,,,,,,
6,3760,2012,2024,1,4.7,2024,3.537560716,2012&2024&2024,,,,,,,,,,,,,,
6,3761,2012,2024,1,5.368096264,2024,2.132125903,2012&2024&2024,,,,,,,,,,,,,,
6,3762,2012,2024,1,6,2024,2.761682028,2012&2024&2024,,,,,,,,,,,,,,
6,3763,2012,2024,1,6.025126534,2024,3.172015222,2012&2024&2024,,,,,,,,,,,,,,
6,3764,2012,2024,1,5.4,2024,3.404589576,2012&2024&2024,,,,,,,,,,,,,,
6,3765,2012,2024,1,4.456397599,2024,2.843151088,2012&2024&2024,,,,,,,,,,,,,,
6,3766,2012,2024,1,4.5,2024,3.270945678,2012&2024&2024,,,,,,,,,,,,,,
6,3767,2012,2024,1,6.474283068,2024,3.463508139,2012&2024&2024,,,,,,,,,,,,,,
6,3768,2012,2024,1,8.9,2024,2.790543506,2012&2024&2024,,,,,,,,,,,,,,
6,3769,2012,2024,1,10.38397013,2024,3.12330803,2012&2024&2024,,,,,,,,,,,,,,
6,3770,2012,2024,1,12.3,2024,2.27076293,2012&2024&2024,,,,,,,,,,,,,,
6,3771,2012,2024,1,15.53983642,2024,2.645709173,2012&2024&2024,,,,,,,,,,,,,,
6,3772,2012,2024,1,16.3,2024,3.135534142,2012&2024&2024,,,,,,,,,,,,,,
6,3773,2012,2024,1,11.48168419,2024,3.631787598,2012&2024&2024,,,,,,,,,,,,,,
6,3774,2012,2024,1,5.5,2024,2.312342716,2012&2024&2024,,,,,,,,,,,,,,
6,3775,2012,2024,1,3.195926828,2024,3.190098701,2012&2024&2024,,,,,,,,,,,,,,
6,3776,2012,2024,1,3.6,2024,3.242683705,2012&2024&2024,,,,,,,,,,,,,,
6,3777,2012,2024,1,4.5471085,2024,2.956926382,2012&2024&2024,,,,,,,,,,,,,,
6,3778,2012,2024,1,4.9,2024,2.386919926,2012&2024&2024,,,,,,,,,,,,,,
6,3779,2012,2024,1,4.203139171,2024,2.252248174,2012&2024&2024,,,,,,,,,,,,,,
6,3780,2012,2024,1,3.7,2024,3.0818577,2012&2024&2024,,,,,,,,,,,,,,
6,3781,2012,2024,1,4.490334817,2024,2.36297567,2012&2024&2024,,,,,,,,,,,,,,
6,3782,2012,2024,1,5.4,2024,2.245566098,2012&2024&2024,,,,,,,,,,,,,,
6,3783,2012,2024,1,5.073021561,2024,2.512201619,2012&2024&2024,,,,,,,,,,,,,,
6,3784,2012,2024,1,3.7,2024,3.320051474,2012&2024&2024,,,,,,,,,,,,,,
6,3785,2012,2024,1,2.342578937,2024,2.992439274,2012&2024&2024,,,,,,,,,,,,,,
6,3786,2012,2024,1,4,2024,2.897262913,2012&2024&2024,,,,,,,,,,,,,,
6,3787,2012,2024,1,10.18166269,2024,2.166515463,2012&2024&2024,,,,,,,,,,,,,,
6,3788,2012,2024,1,14.5,2024,2.188871694,2012&2024&2024,,,,,,,,,,,,,,
6,3789,2012,2024,1,11.35577031,2024,2.320133568,2012&2024&2024,,,,,,,,,,,,,,
6,3790,2012,2024,1,6.2,2024,2.416458289,2012&2024&2024,,,,,,,,,,,,,,
6,3791,2012,2024,1,5.182756086,2024,2.221280198,2012&2024&2024,,,,,,,,,,,,,,
6,3792,2012,2024,1,6.2,2024,2.33326816,2012&2024&2024,,,,,,,,,,,,,,
6,3793,2012,2024,1,6.000705349,2024,2.322201458,2012&2024&2024,,,,,,,,,,,,,,
6,3794,2012,2024,1,5,2024,3.257858258,2012&2024&2024,,,,,,,,,,,,,,
6,3795,2012,2024,1,4.289422518,2024,3.079486461,2012&2024&2024,,,,,,,,,,,,,,
6,3796,2012,2024,1,4,2024,2.775393698,2012&2024&2024,,,,,,,,,,,,,,
6,3797,2012,2024,1,4.05410458,2024,2.196350703,2012&2024&2024,,,,,,,,,,,,,,
6,3798,2012,2024,1,4.5,2024,2.952662765,2012&2024&2024,,,,,,,,,,,,,,
6,3799,2012,2024,1,5.256659161,2024,2.910678401,2012&2024&2024,,,,,,,,,,,,,,
6,3800,2012,2024,1,5.6,2024,3.087436288,2012&2024&2024,,,,,,,,,,,,,,
6,3801,2012,2024,1,4.956758776,2024,2.654586327,2012&2024&2024,,,,,,,,,,,,,,
6,3802,2012,2024,1,4,2024,2.05008658,2012&2024&2024,,,,,,,,,,,,,,
6,3803,2012,2024,1,3.541305737,2024,2.437309911,2012&2024&2024,,,,,,,,,,,,,,
6,3804,2012,2024,1,3.7,2024,2.948473042,2012&2024&2024,,,,,,,,,,,,,,
6,3805,2012,2024,1,4.565518277,2024,2.917163811,2012&2024&2024,,,,,,,,,,,,,,
6,3806,2012,2024,1,6.8,2024,2.672790754,2012&2024&2024,,,,,,,,,,,,,,
6,3807,2012,2024,1,10.37162115,2024,1.991865916,2012&2024&2024,,,,,,,,,,,,,,
6,3808,2012,2024,1,11.9,2024,2.543794119,2012&2024&2024,,,,,,,,,,,,,,
6,3809,2012,2024,1,8.810497109,2024,2.846286475,2012&2024&2024,,,,,,,,,,,,,,
6,3810,2012,2024,1,5.1,2024,2.164130951,2012&2024&2024,,,,,,,,,,,,,,
6,3811,2012,2024,1,4.786390412,2024,1.895282947,2012&2024&2024,,,,,,,,,,,,,,
6,3812,2012,2024,1,5.4,2024,2.282812055,2012&2024&2024,,,,,,,,,,,,,,
6,3813,2012,2024,1,4.131441242,2024,1.762655658,2012&2024&2024,,,,,,,,,,,,,,
6,3814,2012,2024,1,3.3,2024,1.900707478,2012&2024&2024,,,,,,,,,,,,,,
6,3815,2012,2024,1,5.20034462,2024,2.400613446,2012&2024&2024,,,,,,,,,,,,,,
6,3816,2012,2024,1,6.9,2024,2.47774601,2012&2024&2024,,,,,,,,,,,,,,
6,3817,2012,2024,1,5.504680277,2024,2.894095581,2012&2024&2024,,,,,,,,,,,,,,
6,3818,2012,2024,1,3.5,2024,2.138452431,2012&2024&2024,,,,,,,,,,,,,,
6,3819,2012,2024,1,3.630934271,2024,2.218655389,2012&2024&2024,,,,,,,,,,,,,,
6,3820,2012,2024,1,4.3,2024,1.991262551,2012&2024&2024,,,,,,,,,,,,,,
6,3821,2012,2024,1,3.584082638,2024,2.111737259,2012&2024&2024,,,,,,,,,,,,,,
6,3822,2012,2024,1,2.6,2024,1.786815883,2012&2024&2024,,,,,,,,,,,,,,
6,3823,2012,2024,1,2.732735176,2024,3.22080821,2012&2024&2024,,,,,,,,,,,,,,
6,3824,2012,2024,1,3.4,2024,2.681554648,2012&2024&2024,,,,,,,,,,,,,,
6,3825,2012,2024,1,3.734976658,2024,3.130895458,2012&2024&2024,,,,,,,,,,,,,,
6,3826,2012,2024,1,3.7,2024,3.144184171,2012&2024&2024,,,,,,,,,,,,,,
6,3827,2012,2024,1,3.514858192,2024,3.553867254,2012&2024&2024,,,,,,,,,,,,,,
6,3828,2012,2024,1,3.6,2024,3.711070426,2012&2024&2024,,,,,,,,,,,,,,
6,3829,2012,2024,1,4.268090573,2024,3.739420774,2012&2024&2024,,,,,,,,,,,,,,
6,3830,2012,2024,1,5.2,2024,3.327717771,2012&2024&2024,,,,,,,,,,,,,,
6,3831,2012,2024,1,5.912779516,2024,2.877278434,2012&2024&2024,,,,,,,,,,,,,,
6,3832,2012,2024,1,5.9,2024,2.717483602,2012&2024&2024,,,,,,,,,,,,,,
6,3833,2012,2024,1,4.980791363,2024,2.991929948,2012&2024&2024,,,,,,,,,,,,,,
6,3834,2012,2024,1,4.3,2024,2.719807609,2012&2024&2024,,,,,,,,,,,,,,
6,3835,2012,2024,1,4.789055032,2024,2.582371728,2012&2024&2024,,,,,,,,,,,,,,
6,3836,2012,2024,1,5.2,2024,2.228707843,2012&2024&2024,,,,,,,,,,,,,,
6,3837,2012,2024,1,4.325488509,2024,2.845856468,2012&2024&2024,,,,,,,,,,,,,,
6,3838,2012,2024,1,3.3,2024,3.725890798,2012&2024&2024,,,,,,,,,,,,,,
6,3839,2012,2024,1,3.396490933,2024,3.638308002,2012&2024&2024,,,,,,,,,,,,,,
6,3840,2012,2024,1,4.1,2024,4.150532865,2012&2024&2024,,,,,,,,,,,,,,
6,3841,2012,2024,1,4.588547759,2024,2.55333188,2012&2024&2024,,,,,,,,,,,,,,
6,3842,2012,2024,1,4.6,2024,2.958714614,2012&2024&2024,,,,,,,,,,,,,,
6,3843,2012,2024,1,4.161818029,2024,3.309373821,2012&2024&2024,,,,,,,,,,,,,,
6,3844,2012,2024,1,3.9,2024,2.284756776,2012&2024&2024,,,,,,,,,,,,,,
6,3845,2012,2024,1,4.339180123,2024,2.221928967,2012&2024&2024,,,,,,,,,,,,,,
6,3846,2012,2024,1,5,2024,1.899899248,2012&2024&2024,,,,,,,,,,,,,,
6,3847,2012,2024,1,5.243961477,2024,3.5700518,2012&2024&2024,,,,,,,,,,,,,,
6,3848,2012,2024,1,4.8,2024,3.15330604,2012&2024&2024,,,,,,,,,,,,,,
6,3849,2012,2024,1,3.809973967,2024,3.815869212,2012&2024&2024,,,,,,,,,,,,,,
6,3850,2012,2024,1,3.7,2024,1.918089377,2012&2024&2024,,,,,,,,,,,,,,
6,3851,2012,2024,1,5.416142655,2024,2.647665496,2012&2024&2024,,,,,,,,,,,,,,
6,3852,2012,2024,1,6.7,2024,2.516425967,2012&2024&2024,,,,,,,,,,,,,,
6,3853,2012,2024,1,5.462955413,2024,2.29314718,2012&2024&2024,,,,,,,,,,,,,,
6,3854,2012,2024,1,3.5,2024,3.39101107,2012&2024&2024,,,,,,,,,,,,,,
6,3855,2012,2024,1,2.932035693,2024,3.302946621,2012&2024&2024,,,,,,,,,,,,,,
6,3856,2012,2024,1,3.3,2024,2.950316633,2012&2024&2024,,,,,,,,,,,,,,
6,3857,2012,2024,1,3.696401816,2024,2.449041964,2012&2024&2024,,,,,,,,,,,,,,
6,3858,2012,2024,1,4,2024,3.913010889,2012&2024&2024,,,,,,,,,,,,,,
6,3859,2012,2024,1,4.232357044,2024,2.392688962,2012&2024&2024,,,,,,,,,,,,,,
6,3860,2012,2024,1,4.2,2024,2.628965608,2012&2024&2024,,,,,,,,,,,,,,
6,3861,2012,2024,1,3.799170007,2024,2.46659563,2012&2024&2024,,,,,,,,,,,,,,
6,3862,2012,2024,1,3.5,2024,2.300878653,2012&2024&2024,,,,,,,,,,,,,,
6,3863,2012,2024,1,3.695962928,2024,2.189462774,2012&2024&2024,,,,,,,,,,,,,,
6,3864,2012,2024,1,3.9,2024,2.185428672,2012&2024&2024,,,,,,,,,,,,,,
6,3865,2012,2024,1,3.629478282,2024,2.687756041,2012&2024&2024,,,,,,,,,,,,,,
6,3866,2012,2024,1,3.3,2024,2.355004052,2012&2024&2024,,,,,,,,,,,,,,
6,3867,2012,2024,1,3.398623945,2024,2.289113224,2012&2024&2024,,,,,,,,,,,,,,
6,3868,2012,2024,1,3.8,2024,2.460657845,2012&2024&2024,,,,,,,,,,,,,,
6,3869,2012,2024,1,4.23852594,2024,2.312021963,2012&2024&2024,,,,,,,,,,,,,,
6,3870,2012,2024,1,4.5,2024,2.144743302,2012&2024&2024,,,,,,,,,,,,,,
6,3871,2012,2024,1,4.447272296,2024,2.522608267,2012&2024&2024,,,,,,,,,,,,,,
6,3872,2012,2024,1,4.2,2024,1.64617863,2012&2024&2024,,,,,,,,,,,,,,
6,3873,2012,2024,1,3.909884876,2024,2.193317872,2012&2024&2024,,,,,,,,,,,,,,
6,3874,2012,2024,1,3.6,2024,2.365018726,2012&2024&2024,,,,,,,,,,,,,,
6,3875,2012,2024,1,3.3006882,2024,2.823314857,2012&2024&2024,,,,,,,,,,,,,,
6,3876,2012,2024,1,3.2,2024,1.840500734,2012&2024&2024,,,,,,,,,,,,,,
6,3877,2012,2024,1,3.449862324,2024,2.391960338,2012&2024&2024,,,,,,,,,,,,,,
6,3878,2012,2024,1,3.9,2024,2.185217526,2012&2024&2024,,,,,,,,,,,,,,
6,3879,2012,2024,1,4.387362504,2024,2.22277132,2012&2024&2024,,,,,,,,,,,,,,
6,3880,2012,2024,1,5,2024,2.623651886,2012&2024&2024,,,,,,,,,,,,,,
6,3881,2012,2024,1,6.013187659,2024,2.290821908,2012&2024&2024,,,,,,,,,,,,,,
6,3882,2012,2024,1,8.2,2024,2.373677191,2012&2024&2024,,,,,,,,,,,,,,
6,3883,2012,2024,1,11.60988686,2024,2.632932779,2012&2024&2024,,,,,,,,,,,,,,
6,3884,2012,2024,1,12.9,2024,2.182225575,2012&2024&2024,,,,,,,,,,,,,,
6,3885,2012,2024,1,9.459764898,2024,2.162658679,2012&2024&2024,,,,,,,,,,,,,,
6,3886,2012,2024,1,5,2024,2.267991648,2012&2024&2024,,,,,,,,,,,,,,
6,3887,2012,2024,1,3.463553549,2024,2.31522677,2012&2024&2024,,,,,,,,,,,,,,
6,3888,2012,2024,1,3.4,2024,2.161493315,2012&2024&2024,,,,,,,,,,,,,,
6,3889,2012,2024,1,2.686020907,2024,2.135412692,2012&2024&2024,,,,,,,,,,,,,,
6,3890,2012,2024,1,1.9,2024,2.083723525,2012&2024&2024,,,,,,,,,,,,,,
6,3891,2012,2024,1,1.979862822,2024,3.274493298,2012&2024&2024,,,,,,,,,,,,,,
6,3892,2012,2024,1,2.6,2024,2.894330997,2012&2024&2024,,,,,,,,,,,,,,
6,3893,2012,2024,1,3.182027806,2024,2.375533843,2012&2024&2024,,,,,,,,,,,,,,
6,3894,2012,2024,1,3.4,2024,2.950681655,2012&2024&2024,,,,,,,,,,,,,,
6,3895,2012,2024,1,3.142025953,2024,2.302554046,2012&2024&2024,,,,,,,,,,,,,,
6,3896,2012,2024,1,2.9,2024,2.326339688,2012&2024&2024,,,,,,,,,,,,,,
6,3897,2012,2024,1,3.12486838,2024,2.115735328,2012&2024&2024,,,,,,,,,,,,,,
6,3898,2012,2024,1,3.5,2024,2.461180929,2012&2024&2024,,,,,,,,,,,,,,
6,3899,2012,2024,1,3.696000525,2024,2.207814277,2012&2024&2024,,,,,,,,,,,,,,
6,3900,2012,2024,1,4.1,2024,1.853559803,2012&2024&2024,,,,,,,,,,,,,,
6,3901,2012,2024,1,4.978629519,2024,1.932484203,2012&2024&2024,,,,,,,,,,,,,,
6,3902,2012,2024,1,5.4,2024,2.367518851,2012&2024&2024,,,,,,,,,,,,,,
6,3903,2012,2024,1,4.7019814,2024,2.907951945,2012&2024&2024,,,,,,,,,,,,,,
6,3904,2012,2024,1,4.5,2024,2.793762308,2012&2024&2024,,,,,,,,,,,,,,
6,3905,2012,2024,1,6.100944883,2024,4.303750549,2012&2024&2024,,,,,,,,,,,,,,
6,3906,2012,2024,1,7.3,2024,3.694156937,2012&2024&2024,,,,,,,,,,,,,,
6,3907,2012,2024,1,6.031739069,2024,2.802965082,2012&2024&2024,,,,,,,,,,,,,,
6,3908,2012,2024,1,4.3,2024,2.565835882,2012&2024&2024,,,,,,,,,,,,,,
6,3909,2012,2024,1,4.284598842,2024,2.15115411,2012&2024&2024,,,,,,,,,,,,,,
6,3910,2012,2024,1,4.8,2024,3.60611838,2012&2024&2024,,,,,,,,,,,,,,
6,3911,2012,2024,1,4.392365564,2024,2.500870599,2012&2024&2024,,,,,,,,,,,,,,
6,3912,2012,2024,1,3.9,2024,2.240876538,2012&2024&2024,,,,,,,,,,,,,,
6,3913,2012,2024,1,4.295938904,2024,2.757030072,2012&2024&2024,,,,,,,,,,,,,,
6,3914,2012,2024,1,4.8,2024,2.611112974,2012&2024&2024,,,,,,,,,,,,,,
6,3915,2012,2024,1,4.548878822,2024,2.953569865,2012&2024&2024,,,,,,,,,,,,,,
6,3916,2012,2024,1,4.1,2024,2.834026379,2012&2024&2024,,,,,,,,,,,,,,
6,3917,2012,2024,1,4.133545808,2024,2.877055822,2012&2024&2024,,,,,,,,,,,,,,
6,3918,2012,2024,1,4.4,2024,3.007609899,2012&2024&2024,,,,,,,,,,,,,,
6,3919,2012,2024,1,4.491937947,2024,3.411259468,2012&2024&2024,,,,,,,,,,,,,,
6,3920,2012,2024,1,4.3,2024,3.127774414,2012&2024&2024,,,,,,,,,,,,,,
6,3921,2012,2024,1,3.911202404,2024,2.703034954,2012&2024&2024,,,,,,,,,,,,,,
6,3922,2012,2024,1,3.9,2024,3.073149632,2012&2024&2024,,,,,,,,,,,,,,
6,3923,2012,2024,1,4.625752435,2024,2.789035782,2012&2024&2024,,,,,,,,,,,,,,
6,3924,2012,2024,1,5.1,2024,2.810691437,2012&2024&2024,,,,,,,,,,,,,,
6,3925,2012,2024,1,4.460787854,2024,2.409189533,2012&2024&2024,,,,,,,,,,,,,,
6,3926,2012,2024,1,3.7,2024,2.184192241,2012&2024&2024,,,,,,,,,,,,,,
6,3927,2012,2024,1,3.856096149,2024,2.63194587,2012&2024&2024,,,,,,,,,,,,,,
6,3928,2012,2024,1,4.3,2024,2.909511185,2012&2024&2024,,,,,,,,,,,,,,
6,3929,2012,2024,1,4.239827551,2024,3.302311386,2012&2024&2024,,,,,,,,,,,,,,
6,3930,2012,2024,1,3.9,2024,3.185157832,2012&2024&2024,,,,,,,,,,,,,,
6,3931,2012,2024,1,3.734593648,2024,2.172856738,2012&2024&2024,,,,,,,,,,,,,,
6,3932,2012,2024,1,4.1,2024,2.887018998,2012&2024&2024,,,,,,,,,,,,,,
6,3933,2012,2024,1,5.121797856,2024,2.709944401,2012&2024&2024,,,,,,,,,,,,,,
6,3934,2012,2024,1,6.1,2024,2.589536277,2012&2024&2024,,,,,,,,,,,,,,
